yardline_100,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,drive,sp,qtr,down,goal_to_go,ydstogo,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,2_length,2_location,air_yards,yards_after_catch,1_location,1_gap,home_timeouts_remaining,away_timeouts_remaining,timeout,posteam_timeouts_remaining,defteam_timeouts_remaining,total_home_score,total_away_score,posteam_score,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post
21,293,293,2093,8,0,2,4,0,1,2,7,1,0,1,0,0,0,1,3,2,5,0,0,3,2,0,2,3,17,9,9,17,-8,9,17,-8
14,265,265,2065,8,0,2,1,0,10,1,3,0,0,0,0,0,0,0,0,0,0,2,3,3,2,0,2,3,17,9,9,17,-8,9,17,-8
11,226,226,2026,8,0,2,2,0,7,2,9,1,0,1,0,0,0,1,2,3,6,0,0,3,2,0,2,3,17,9,9,17,-8,9,17,-8
2,190,190,1990,8,1,2,1,1,2,1,2,1,1,0,0,0,0,0,0,0,0,2,3,3,2,0,2,3,17,15,9,17,-8,15,17,-2
73,180,180,1980,9,0,2,1,0,10,2,19,1,0,1,0,0,0,1,3,6,13,0,0,3,2,0,3,2,17,16,17,16,1,17,16,1
49,133,133,1933,9,0,2,1,0,10,2,17,1,0,1,0,0,0,1,2,8,9,0,0,3,2,0,3,2,17,16,17,16,1,17,16,1
32,120,120,1920,9,0,2,1,0,10,2,0,1,0,1,0,0,0,2,1,24,0,0,0,3,2,0,3,2,17,16,17,16,1,17,16,1
32,114,114,1914,9,0,2,2,0,10,2,0,1,0,1,0,0,0,1,1,13,0,0,0,3,2,0,3,2,17,16,17,16,1,17,16,1
32,110,110,1910,9,0,2,3,0,10,2,0,1,0,1,0,0,0,1,2,14,0,0,0,3,2,0,3,2,17,16,17,16,1,17,16,1
60,99,99,1899,10,0,2,1,0,10,1,3,1,0,0,0,0,0,0,0,0,0,2,2,3,2,0,2,3,17,16,16,17,-1,16,17,-1
57,74,74,1874,10,0,2,2,0,7,2,0,1,0,1,0,0,0,1,2,-3,0,0,0,3,2,0,2,3,17,16,16,17,-1,16,17,-1
44,58,58,1858,10,0,2,1,0,5,2,0,1,0,1,0,0,0,1,3,5,0,0,0,3,2,0,2,3,17,16,16,17,-1,16,17,-1
44,53,53,1853,10,0,2,2,0,5,2,0,1,0,1,0,0,0,2,1,44,0,0,0,3,2,0,2,3,17,16,16,17,-1,16,17,-1
44,46,46,1846,10,0,2,3,0,5,2,4,1,0,1,0,0,0,1,2,4,0,0,0,3,2,0,2,3,17,16,16,17,-1,16,17,-1
40,39,39,1839,10,0,2,4,0,1,2,0,1,0,1,0,0,0,2,1,40,0,0,0,3,1,0,1,3,17,16,16,17,-1,16,17,-1
80,32,32,1832,11,0,2,1,0,10,2,-17,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,3,1,17,16,17,16,1,17,16,1
75,900,1800,1800,14,0,3,1,0,10,2,8,1,0,1,0,0,0,1,1,0,8,0,0,3,3,0,3,3,17,23,23,17,6,23,17,6
67,873,1773,1773,14,0,3,2,0,2,1,1,1,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,17,23,23,17,6,23,17,6
66,849,1749,1749,14,0,3,3,0,1,2,2,1,0,1,0,0,0,1,1,0,2,0,0,3,3,0,3,3,17,23,23,17,6,23,17,6
64,828,1728,1728,14,0,3,1,0,10,2,18,0,0,1,0,0,0,1,1,13,5,0,0,3,3,0,3,3,17,23,23,17,6,23,17,6
46,802,1702,1702,14,0,3,1,0,10,1,9,1,1,0,0,0,0,0,0,0,0,1,3,3,3,0,3,3,17,23,23,17,6,23,17,6
37,776,1676,1676,14,0,3,2,0,1,2,4,1,1,1,0,0,0,1,2,0,4,0,0,3,3,0,3,3,17,23,23,17,6,23,17,6
33,743,1643,1643,14,0,3,1,0,10,2,0,1,0,1,0,0,0,2,1,29,0,0,0,3,3,0,3,3,17,23,23,17,6,23,17,6
28,702,1602,1602,14,0,3,3,0,5,2,0,1,0,1,0,0,0,1,1,0,0,0,0,3,3,0,3,3,17,23,23,17,6,23,17,6
64,655,1555,1555,15,0,3,1,0,10,2,8,1,0,1,0,0,0,1,1,8,0,0,0,3,3,0,3,3,17,23,17,23,-6,17,23,-6
56,625,1525,1525,15,0,3,2,0,2,1,2,1,0,0,0,0,0,0,0,0,0,1,2,3,3,0,3,3,17,23,17,23,-6,17,23,-6
54,587,1487,1487,15,0,3,1,0,10,2,5,1,0,1,0,0,0,1,1,5,0,0,0,3,3,0,3,3,17,23,17,23,-6,17,23,-6
49,549,1449,1449,15,0,3,2,0,5,1,17,0,0,0,0,0,0,0,0,0,0,2,3,3,3,0,3,3,17,23,17,23,-6,17,23,-6
32,515,1415,1415,15,0,3,1,0,10,2,0,1,0,1,0,0,0,1,2,8,0,0,0,3,3,0,3,3,17,23,17,23,-6,17,23,-6
32,509,1409,1409,15,0,3,2,0,10,2,16,1,0,1,0,0,0,1,1,1,15,0,0,3,3,0,3,3,17,23,17,23,-6,17,23,-6
16,475,1375,1375,15,0,3,1,0,10,2,10,1,0,1,0,0,0,1,2,4,6,0,0,3,3,0,3,3,17,23,17,23,-6,17,23,-6
6,439,1339,1339,15,0,3,1,1,6,1,0,1,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,17,23,17,23,-6,17,23,-6
6,401,1301,1301,15,0,3,2,1,6,2,0,1,0,1,0,0,0,1,2,2,0,0,0,3,3,0,3,3,17,23,17,23,-6,17,23,-6
6,396,1296,1296,15,1,3,3,1,6,2,6,1,0,1,0,0,0,1,1,6,0,0,0,3,3,0,3,3,23,23,17,23,-6,23,23,0
77,385,1285,1285,16,0,3,1,0,10,1,8,1,0,0,0,0,0,0,0,0,0,2,3,3,3,0,3,3,24,23,23,24,-1,23,24,-1
69,349,1249,1249,16,0,3,2,0,2,1,6,1,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,24,23,23,24,-1,23,24,-1
63,318,1218,1218,16,0,3,1,0,10,2,9,1,0,1,0,0,0,1,2,-1,10,0,0,3,3,0,3,3,24,23,23,24,-1,23,24,-1
54,282,1182,1182,16,0,3,2,0,1,1,3,1,0,0,0,0,0,0,0,0,0,1,2,3,3,0,3,3,24,23,23,24,-1,23,24,-1
46,249,1149,1149,16,0,3,1,0,10,1,26,1,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,24,23,23,24,-1,23,24,-1
20,208,1108,1108,16,0,3,1,0,10,1,2,1,0,0,0,0,0,0,0,0,0,1,2,3,3,0,3,3,24,23,23,24,-1,23,24,-1
18,162,1062,1062,16,0,3,2,0,8,2,5,1,0,1,0,0,0,1,2,4,1,0,0,3,3,0,3,3,24,23,23,24,-1,23,24,-1
13,122,1022,1022,16,0,3,3,0,3,2,5,1,0,1,0,0,0,1,1,5,0,0,0,3,3,0,3,3,24,23,23,24,-1,23,24,-1
8,85,985,985,16,0,3,1,1,8,1,1,1,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,24,23,23,24,-1,23,24,-1
12,13,913,913,16,0,3,2,1,12,2,0,1,0,1,0,0,0,1,3,10,0,0,0,3,3,0,3,3,24,23,23,24,-1,23,24,-1
12,9,909,909,16,0,3,3,1,12,2,0,1,0,1,0,0,0,1,2,12,0,0,0,3,3,0,3,3,24,23,23,24,-1,23,24,-1
80,4,904,904,17,0,3,1,0,10,2,0,1,0,1,0,0,0,1,2,-4,0,0,0,3,3,0,3,3,24,23,24,23,1,24,23,1
80,1,901,901,17,0,3,2,0,10,2,0,1,0,1,0,0,0,2,2,34,0,0,0,3,3,0,3,3,24,23,24,23,1,24,23,1
75,900,900,900,17,0,4,3,0,5,2,0,1,0,1,0,0,0,1,3,5,0,0,0,2,3,1,2,3,24,23,24,23,1,24,23,1
93,889,889,889,18,0,4,1,0,10,1,4,1,0,0,0,0,0,0,0,0,0,2,2,2,3,0,3,2,24,23,23,24,-1,23,24,-1
84,847,847,847,18,0,4,1,0,10,1,9,1,0,0,0,0,0,0,0,0,0,1,3,2,3,0,3,2,24,23,23,24,-1,23,24,-1
75,808,808,808,18,0,4,2,0,1,2,23,0,0,1,0,0,0,2,2,23,0,0,0,2,3,0,3,2,24,23,23,24,-1,23,24,-1
50,702,702,702,18,0,4,2,0,8,1,9,1,0,0,0,0,0,0,0,0,0,1,3,2,3,0,3,2,24,23,23,24,-1,23,24,-1
41,666,666,666,18,0,4,1,0,10,1,15,1,0,0,0,0,0,0,0,0,0,1,2,2,3,0,3,2,24,23,23,24,-1,23,24,-1
26,632,632,632,18,0,4,1,0,10,1,3,1,0,0,0,0,0,0,0,0,0,1,2,2,3,0,3,2,24,23,23,24,-1,23,24,-1
23,596,596,596,18,0,4,2,0,7,2,9,1,0,1,0,0,0,1,2,3,6,0,0,2,3,0,3,2,24,23,23,24,-1,23,24,-1
19,529,529,529,18,0,4,1,0,15,2,5,1,0,1,0,0,0,1,2,-5,10,0,0,2,3,0,3,2,24,23,23,24,-1,23,24,-1
19,461,461,461,18,0,4,2,0,15,2,18,1,0,1,0,0,0,1,1,12,6,0,0,2,3,0,3,2,24,23,23,24,-1,23,24,-1
1,426,426,426,18,0,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,3,2,3,0,3,2,24,23,23,24,-1,23,24,-1
2,377,377,377,18,1,4,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,3,2,24,31,29,24,5,31,24,7
75,377,377,377,19,0,4,1,0,10,2,-4,1,0,1,0,0,0,1,1,-8,4,0,0,2,3,0,2,3,24,31,24,31,-7,24,31,-7
79,360,360,360,19,0,4,2,0,14,1,1,1,0,0,0,0,0,0,0,0,0,1,3,2,3,0,2,3,24,31,24,31,-7,24,31,-7
78,320,320,320,19,0,4,3,0,13,2,0,1,0,1,0,0,0,1,2,2,0,0,0,2,3,0,2,3,24,31,24,31,-7,24,31,-7
63,303,303,303,20,0,4,1,0,10,1,1,1,0,0,0,0,0,0,0,0,0,1,3,2,3,0,3,2,24,31,31,24,7,31,24,7
62,257,257,257,20,0,4,2,0,9,2,18,1,0,1,0,0,0,1,1,2,16,0,0,2,3,0,3,2,24,31,31,24,7,31,24,7
44,212,212,212,20,0,4,1,0,10,1,10,1,0,0,0,0,0,0,0,0,0,2,3,2,3,0,3,2,24,31,31,24,7,31,24,7
34,168,168,168,20,0,4,1,0,10,1,0,1,0,0,0,0,0,0,0,0,0,1,3,2,3,0,3,2,24,31,31,24,7,31,24,7
34,161,161,161,20,0,4,2,0,10,2,9,1,0,1,0,0,0,1,1,4,5,0,0,1,3,0,3,1,24,31,31,24,7,31,24,7
25,154,154,154,20,0,4,3,0,1,1,-2,1,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,24,31,31,24,7,31,24,7
27,120,120,120,20,0,4,4,0,3,2,8,1,0,1,0,0,0,1,1,8,0,0,0,0,3,0,3,0,24,31,31,24,7,31,24,7
75,900,1800,3600,1,0,1,1,0,10,2,8,1,0,1,0,0,0,1,1,-6,14,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0
67,870,1770,3570,1,0,1,2,0,2,2,8,1,0,1,0,0,0,1,2,8,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0
59,838,1738,3538,1,0,1,1,0,10,1,1,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,3,3,0,0,0,0,0,0,0,0
58,805,1705,3505,1,0,1,2,0,9,1,7,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,0,0,0,0,0,0,0,0
51,773,1673,3473,1,0,1,3,0,2,2,0,1,0,1,0,0,0,2,2,16,0,0,0,3,2,0,2,3,0,0,0,0,0,0,0,0
91,758,1658,3458,2,0,1,1,0,10,1,4,0,0,0,0,0,0,0,0,0,0,3,0,3,2,0,3,2,0,0,0,0,0,0,0,0
87,723,1623,3423,2,0,1,2,0,6,2,7,1,0,1,0,0,0,1,2,-1,8,0,0,3,2,0,3,2,0,0,0,0,0,0,0,0
80,688,1588,3388,2,0,1,1,0,10,2,0,0,0,1,0,0,0,1,3,5,0,0,0,3,2,0,3,2,0,0,0,0,0,0,0,0
80,683,1583,3383,2,0,1,2,0,10,1,3,0,0,0,0,0,0,0,0,0,0,3,0,3,2,0,3,2,0,0,0,0,0,0,0,0
77,640,1540,3340,2,0,1,3,0,7,2,6,1,0,1,0,0,0,1,3,0,6,0,0,3,2,0,3,2,0,0,0,0,0,0,0,0
70,604,1504,3304,3,0,1,1,0,10,2,9,1,0,1,0,0,0,1,3,-4,13,0,0,3,2,0,2,3,0,0,0,0,0,0,0,0
61,561,1461,3261,3,0,1,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,3,0,3,2,0,2,3,0,0,0,0,0,0,0,0
59,529,1429,3229,3,0,1,1,0,10,2,0,1,0,1,0,0,0,1,3,0,0,0,0,3,2,0,2,3,0,0,0,0,0,0,0,0
59,524,1424,3224,3,0,1,2,0,10,1,1,0,0,0,0,0,0,0,0,0,0,3,0,3,2,0,2,3,0,0,0,0,0,0,0,0
58,479,1379,3179,3,0,1,3,0,9,2,9,1,0,1,0,0,0,1,2,-4,13,0,0,3,2,0,2,3,0,0,0,0,0,0,0,0
49,430,1330,3130,3,0,1,1,0,10,1,5,1,0,0,0,0,0,0,0,0,0,3,0,3,2,0,2,3,0,0,0,0,0,0,0,0
44,388,1288,3088,3,0,1,2,0,5,2,0,0,0,1,0,0,0,2,2,26,0,0,0,3,1,1,1,3,0,0,0,0,0,0,0,0
44,378,1278,3078,3,0,1,3,0,5,2,0,1,0,1,0,0,0,1,1,3,0,0,0,3,1,0,1,3,0,0,0,0,0,0,0,0
98,364,1264,3064,4,0,1,1,0,10,1,2,0,0,0,0,0,0,0,0,0,0,3,0,3,1,0,3,1,0,0,0,0,0,0,0,0
96,320,1220,3020,4,0,1,2,0,8,2,0,1,0,1,0,0,0,2,2,16,0,0,0,3,1,0,3,1,0,0,0,0,0,0,0,0
96,315,1215,3015,4,0,1,3,0,8,2,0,1,0,1,0,0,0,1,1,14,0,0,0,3,1,0,3,1,0,0,0,0,0,0,0,0
37,300,1200,3000,5,0,1,1,0,10,1,-3,0,0,0,0,0,0,0,0,0,0,3,0,3,1,0,1,3,0,0,0,0,0,0,0,0
40,261,1161,2961,5,0,1,2,0,13,2,0,1,0,1,0,0,0,2,2,35,0,0,0,3,1,0,1,3,0,0,0,0,0,0,0,0
40,256,1156,2956,5,0,1,3,0,13,2,13,1,0,1,0,0,0,1,1,13,0,0,0,3,1,0,1,3,0,0,0,0,0,0,0,0
27,210,1110,2910,5,0,1,1,0,10,2,0,0,0,1,0,0,0,1,1,7,0,0,0,3,1,0,1,3,0,0,0,0,0,0,0,0
27,201,1101,2901,5,0,1,2,0,10,2,-2,0,0,1,0,0,0,1,2,-3,1,0,0,3,1,0,1,3,0,0,0,0,0,0,0,0
29,158,1058,2858,5,0,1,3,0,12,2,0,1,0,1,0,0,0,2,2,22,0,0,0,3,1,0,1,3,0,0,0,0,0,0,0,0
78,113,1013,2813,6,0,1,2,0,13,1,8,0,0,0,0,0,0,0,0,0,0,2,3,3,1,0,3,1,0,3,0,3,-3,0,3,-3
70,50,950,2750,6,0,1,3,0,5,2,0,1,0,1,0,0,0,1,1,14,0,0,0,3,1,0,3,1,0,3,0,3,-3,0,3,-3
83,30,930,2730,7,0,1,1,0,10,2,27,0,0,1,0,0,0,2,2,20,7,0,0,3,1,0,1,3,0,3,3,0,3,3,0,3
56,900,900,2700,7,0,2,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,0,1,3,0,3,3,0,3,3,0,3
56,865,865,2665,7,0,2,2,0,10,2,4,1,0,1,0,0,0,1,2,3,1,0,0,3,1,0,1,3,0,3,3,0,3,3,0,3
52,839,839,2639,7,0,2,3,0,6,2,2,1,0,1,0,0,0,1,3,2,0,0,0,3,1,0,1,3,0,3,3,0,3,3,0,3
85,801,801,2601,8,0,2,1,0,10,1,2,0,0,0,0,0,0,0,0,0,0,3,0,3,1,0,3,1,0,3,0,3,-3,0,3,-3
83,764,764,2564,8,0,2,2,0,8,1,4,0,0,0,0,0,0,0,0,0,0,2,3,3,1,0,3,1,0,3,0,3,-3,0,3,-3
79,696,696,2496,8,0,2,3,0,4,2,0,1,0,1,0,0,0,2,1,25,0,0,0,3,1,0,3,1,0,3,0,3,-3,0,3,-3
82,678,678,2478,9,0,2,1,0,10,1,-2,0,0,0,0,0,0,0,0,0,0,2,3,3,1,0,1,3,0,3,3,0,3,3,0,3
84,641,641,2441,9,0,2,2,0,12,2,8,1,0,1,0,0,0,1,3,4,4,0,0,3,1,0,1,3,0,3,3,0,3,3,0,3
76,596,596,2396,9,0,2,3,0,4,2,0,1,0,1,0,0,0,1,2,7,0,0,0,3,1,0,1,3,0,3,3,0,3,3,0,3
70,585,585,2385,10,0,2,1,0,10,2,12,0,0,1,0,0,0,1,1,0,12,0,0,3,1,0,3,1,0,3,0,3,-3,0,3,-3
58,547,547,2347,10,0,2,1,0,10,1,1,0,0,0,0,0,0,0,0,0,0,1,3,3,1,0,3,1,0,3,0,3,-3,0,3,-3
57,513,513,2313,10,0,2,2,0,9,1,3,0,0,0,0,0,0,0,0,0,0,3,0,3,1,0,3,1,0,3,0,3,-3,0,3,-3
54,466,466,2266,10,0,2,3,0,6,2,22,1,0,1,0,0,0,2,3,18,4,0,0,3,1,0,3,1,0,3,0,3,-3,0,3,-3
32,434,434,2234,10,0,2,1,0,10,1,3,0,0,0,0,0,0,0,0,0,0,3,0,3,1,0,3,1,0,3,0,3,-3,0,3,-3
29,394,394,2194,10,0,2,2,0,7,2,9,1,0,1,0,0,0,1,3,2,7,0,0,3,1,0,3,1,0,3,0,3,-3,0,3,-3
20,369,369,2169,10,0,2,1,0,10,1,3,0,0,0,0,0,0,0,0,0,0,3,0,3,1,0,3,1,0,3,0,3,-3,0,3,-3
17,330,330,2130,10,0,2,2,0,7,1,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1,0,3,1,0,3,0,3,-3,0,3,-3
17,291,291,2091,10,0,2,3,0,7,2,9,1,0,1,0,0,0,1,2,7,2,0,0,3,1,0,3,1,0,3,0,3,-3,0,3,-3
8,252,252,2052,10,0,2,1,1,8,1,3,0,0,0,0,0,0,0,0,0,0,1,3,3,1,0,3,1,0,3,0,3,-3,0,3,-3
5,210,210,2010,10,0,2,2,1,5,1,1,1,0,0,0,0,0,0,0,0,0,3,0,3,1,0,3,1,0,3,0,3,-3,0,3,-3
4,167,167,1967,10,0,2,3,1,4,2,0,1,0,1,0,0,0,1,2,4,0,0,0,3,1,0,3,1,0,3,0,3,-3,0,3,-3
77,156,156,1956,11,0,2,1,0,10,2,3,1,0,1,0,0,0,1,1,3,0,0,0,3,1,0,1,3,3,3,3,3,0,3,3,0
74,130,130,1930,11,0,2,2,0,7,2,9,1,0,1,0,0,0,1,2,9,0,0,0,3,1,0,1,3,3,3,3,3,0,3,3,0
65,120,120,1920,11,0,2,1,0,10,2,14,1,0,1,0,0,0,1,3,4,10,0,0,3,1,0,1,3,3,3,3,3,0,3,3,0
51,113,113,1913,11,0,2,1,0,10,2,-3,1,0,1,0,0,0,0,0,0,0,0,0,3,1,0,1,3,3,3,3,3,0,3,3,0
54,81,81,1881,11,0,2,2,0,13,2,-9,1,0,1,0,0,0,0,0,0,0,0,0,3,1,0,1,3,3,3,3,3,0,3,3,0
63,75,75,1875,11,0,2,3,0,22,2,14,1,0,1,0,0,0,1,2,-6,20,0,0,2,1,0,1,2,3,3,3,3,0,3,3,0
86,60,60,1860,12,0,2,1,0,10,2,5,1,0,1,0,0,0,1,1,3,2,0,0,1,1,0,1,1,3,3,3,3,0,3,3,0
81,56,56,1856,12,0,2,2,0,5,2,10,1,0,1,0,0,0,1,3,7,3,0,0,1,1,0,1,1,3,3,3,3,0,3,3,0
71,35,35,1835,12,0,2,1,0,10,2,0,1,1,1,0,0,0,1,2,11,0,0,0,1,1,0,1,1,3,3,3,3,0,3,3,0
71,26,26,1826,12,0,2,2,0,10,2,-8,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,3,3,3,3,0,3,3,0
75,900,1800,1800,13,0,3,1,0,10,2,20,0,0,1,0,0,0,1,2,15,5,0,0,3,3,0,3,3,3,3,3,3,0,3,3,0
55,860,1760,1760,13,0,3,1,0,10,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,3,3,3,3,0,3,3,0
55,820,1720,1720,13,0,3,2,0,10,2,0,1,0,1,0,0,0,1,3,4,0,0,0,3,3,0,3,3,3,3,3,3,0,3,3,0
55,816,1716,1716,13,0,3,3,0,10,2,0,1,0,1,0,0,0,1,3,15,0,0,0,3,3,0,3,3,3,3,3,3,0,3,3,0
60,809,1709,1709,14,0,3,1,0,10,1,6,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,3,3,3,3,0,3,3,0
54,769,1669,1669,14,0,3,2,0,4,1,12,0,0,0,0,0,0,0,0,0,0,2,3,3,3,0,3,3,3,3,3,3,0,3,3,0
42,732,1632,1632,14,0,3,1,0,10,2,17,0,0,1,0,0,0,1,2,-5,22,0,0,3,3,0,3,3,3,3,3,3,0,3,3,0
35,722,1622,1622,14,0,3,1,0,3,1,2,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,3,3,3,3,0,3,3,0
33,682,1582,1582,14,0,3,2,0,1,1,15,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,3,3,3,3,0,3,3,0
18,642,1542,1542,14,0,3,1,0,10,2,8,0,0,1,0,0,0,1,1,8,0,0,0,3,3,0,3,3,3,3,3,3,0,3,3,0
10,601,1501,1501,14,0,3,2,0,2,1,4,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,3,3,3,3,0,3,3,0
6,560,1460,1460,14,0,3,1,1,6,2,0,1,0,1,0,0,0,1,1,2,0,0,0,3,3,0,3,3,3,3,3,3,0,3,3,0
6,557,1457,1457,14,0,3,2,1,6,1,3,1,0,0,0,0,0,0,0,0,0,1,3,3,3,0,3,3,3,3,3,3,0,3,3,0
3,525,1425,1425,14,0,3,3,1,3,2,0,0,0,1,0,0,0,1,2,1,0,0,0,2,3,0,3,2,3,3,3,3,0,3,3,0
75,519,1419,1419,15,0,3,1,0,10,2,0,0,0,1,0,0,0,1,1,15,0,0,0,2,3,0,2,3,3,6,3,6,-3,3,6,-3
75,515,1415,1415,15,0,3,2,0,10,2,9,0,0,1,0,0,0,1,2,2,7,0,0,2,3,0,2,3,3,6,3,6,-3,3,6,-3
66,470,1370,1370,15,0,3,3,0,1,2,23,1,0,1,0,0,0,1,1,4,19,0,0,2,3,0,2,3,3,6,3,6,-3,3,6,-3
43,424,1324,1324,15,0,3,1,0,10,1,8,1,0,0,0,0,0,0,0,0,0,3,0,2,3,0,2,3,3,6,3,6,-3,3,6,-3
35,385,1285,1285,15,0,3,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,3,0,2,3,0,2,3,3,6,3,6,-3,3,6,-3
34,345,1245,1245,15,0,3,3,0,1,1,16,0,0,0,0,0,0,0,0,0,0,2,3,2,3,0,2,3,3,6,3,6,-3,3,6,-3
18,324,1224,1224,15,0,3,1,0,10,2,5,0,0,1,0,0,0,1,3,0,5,0,0,2,3,0,2,3,3,6,3,6,-3,3,6,-3
13,283,1183,1183,15,0,3,2,0,5,1,3,0,0,0,0,0,0,0,0,0,0,3,0,2,3,0,2,3,3,6,3,6,-3,3,6,-3
10,236,1136,1136,15,0,3,3,0,2,2,-4,1,0,1,0,0,0,0,0,0,0,0,0,2,3,0,2,3,3,6,3,6,-3,3,6,-3
85,164,1064,1064,16,0,3,1,0,20,2,26,0,0,1,0,0,0,1,2,14,12,0,0,2,3,0,3,2,6,6,6,6,0,6,6,0
59,115,1015,1015,16,0,3,1,0,10,1,5,0,0,0,0,0,0,0,0,0,0,3,0,2,3,0,3,2,6,6,6,6,0,6,6,0
54,80,980,980,16,0,3,2,0,5,2,6,1,0,1,0,0,0,1,2,3,3,0,0,2,3,0,3,2,6,6,6,6,0,6,6,0
48,35,935,935,16,0,3,1,0,10,1,4,0,0,0,0,0,0,0,0,0,0,3,0,2,3,0,3,2,6,6,6,6,0,6,6,0
44,900,900,900,16,0,4,2,0,6,2,0,1,0,1,0,0,0,1,2,3,0,0,0,2,3,0,3,2,6,6,6,6,0,6,6,0
44,896,896,896,16,0,4,3,0,6,1,19,1,0,0,0,0,0,0,0,0,0,2,3,2,3,0,3,2,6,6,6,6,0,6,6,0
25,873,873,873,16,0,4,1,0,10,2,5,1,0,1,0,0,0,1,3,5,0,0,0,2,3,0,3,2,6,6,6,6,0,6,6,0
20,835,835,835,16,0,4,2,0,5,2,12,1,0,1,0,0,0,1,2,5,7,0,0,2,3,0,3,2,6,6,6,6,0,6,6,0
8,790,790,790,16,0,4,1,1,8,1,-5,1,0,0,0,0,0,0,0,0,0,2,3,2,3,0,3,2,6,6,6,6,0,6,6,0
13,744,744,744,16,0,4,2,1,13,2,9,0,0,1,0,0,0,1,1,2,7,0,0,2,3,0,3,2,6,6,6,6,0,6,6,0
4,713,713,713,16,1,4,3,1,4,2,4,1,0,1,0,0,0,1,3,0,4,0,0,2,3,0,3,2,6,12,6,6,0,12,6,6
75,709,709,709,17,0,4,1,0,10,1,2,1,0,0,0,0,0,0,0,0,0,2,3,2,3,0,2,3,6,13,6,13,-7,6,13,-7
58,666,666,666,17,0,4,1,0,10,2,0,1,0,1,0,0,0,2,2,16,0,0,0,1,3,1,1,3,6,13,6,13,-7,6,13,-7
58,661,661,661,17,0,4,2,0,10,2,10,1,0,1,0,0,0,1,2,-5,15,0,0,1,3,0,1,3,6,13,6,13,-7,6,13,-7
48,627,627,627,17,0,4,1,0,10,1,2,0,0,0,0,0,0,0,0,0,0,2,3,1,3,0,1,3,6,13,6,13,-7,6,13,-7
56,609,609,609,17,0,4,1,0,18,2,0,1,0,1,0,0,0,1,3,0,0,0,0,1,3,0,1,3,6,13,6,13,-7,6,13,-7
56,604,604,604,17,0,4,2,0,18,2,0,1,0,1,0,0,0,1,2,6,0,0,0,1,3,0,1,3,6,13,6,13,-7,6,13,-7
56,600,600,600,17,0,4,3,0,18,2,16,1,0,1,0,0,0,1,3,15,1,0,0,1,3,0,1,3,6,13,6,13,-7,6,13,-7
40,555,555,555,17,0,4,4,0,2,2,0,1,0,1,0,0,0,1,3,6,0,0,0,1,3,0,1,3,6,13,6,13,-7,6,13,-7
60,550,550,550,18,0,4,1,0,10,1,4,0,0,0,0,0,0,0,0,0,0,1,3,1,3,0,3,1,6,13,13,6,7,13,6,7
56,511,511,511,18,0,4,2,0,6,2,0,1,0,1,0,0,0,1,3,4,0,0,0,1,3,0,3,1,6,13,13,6,7,13,6,7
56,507,507,507,18,0,4,3,0,6,2,-6,1,0,1,0,0,0,0,0,0,0,0,0,1,3,0,3,1,6,13,13,6,7,13,6,7
89,457,457,457,19,0,4,1,0,10,1,4,0,0,0,0,0,0,0,0,0,0,3,0,1,3,0,1,3,6,13,6,13,-7,6,13,-7
85,418,418,418,19,0,4,2,0,6,1,1,1,0,0,0,0,0,0,0,0,0,3,0,1,3,0,1,3,6,13,6,13,-7,6,13,-7
84,376,376,376,19,0,4,3,0,5,2,0,1,0,1,0,0,0,1,1,2,0,0,0,1,3,0,1,3,6,13,6,13,-7,6,13,-7
60,369,369,369,20,0,4,1,0,10,1,6,0,0,0,0,0,0,0,0,0,0,3,0,1,3,0,3,1,6,13,13,6,7,13,6,7
54,327,327,327,20,0,4,2,0,4,2,7,1,0,1,0,0,0,1,3,4,3,0,0,1,3,0,3,1,6,13,13,6,7,13,6,7
